Imagen,ID,X,Y,Width,Height,Área,Perímetro,Circularidad,Contraste,Energía,Homogeneidad,Cluster Shade,Cluster Prominencia,Correlación Haralick,Entropía
8.png,16,80,717,121,113,10401.5,383.7472547,0.887595873,23.23325959,0.125374067,0.580188223,319959.9768,112271643.4,0.994204881,8.678077032
8.png,17,628,695,109,115,9688,369.0193334,0.894016953,32.01940419,0.120260696,0.525190027,416718.2026,143797645.3,0.992885808,8.7953015
8.png,18,0,687,58,116,5114,304.1665208,0.694620774,31.15366001,0.155898063,0.605156555,893745.8633,214466920.8,0.993855155,7.748700941
8.png,19,983,639,130,125,12617.5,421.0609627,0.894320569,20.60012403,0.149413426,0.64602166,791217.1846,183561192.4,0.995640326,7.798181667
8.png,20,98,581,106,113,9215,360.190906,0.892564719,29.83868521,0.141282029,0.625911029,855769.8657,249951270.3,0.994855152,8.191946606
8.png,21,764,528,121,113,10481.5,383.7472557,0.894422544,22.2579646,0.126778695,0.552727626,440921.0415,116547939.4,0.994487542,8.437172801
8.png,22,1484,504,106,109,8942,353.3624796,0.899919499,36.7024028,0.114175625,0.549317787,868204.0554,242003063.2,0.993366412,8.696380592
8.png,23,1197,489,121,126,11561,404.4751767,0.888017488,31.87989418,0.091893049,0.517988466,383417.9644,101092131,0.991255221,8.93816013
8.png,24,0,465,28,99,1969.5,223.639609,0.494844105,60.99738122,0.156716547,0.57545722,631175.4154,142436522.3,0.986580091,7.079982155
8.png,25,1304,445,121,108,10053.5,376.0904002,0.893187528,32.37893519,0.10024979,0.488922529,349886.9476,121411127.5,0.992024793,9.173798277
8.png,26,1106,421,107,107,8793.5,351.9482661,0.892100888,26.99929466,0.104345587,0.546713693,336202.5913,91859111.37,0.992096882,8.518116791
8.png,27,738,306,126,111,10817.5,389.7472553,0.894892023,27.26630631,0.143847181,0.546543413,608317.3057,191749906,0.994754927,8.542995332
8.png,28,315,279,110,109,9308,361.362479,0.895736198,29.97929467,0.119634264,0.589171128,759133.3664,180602063.9,0.993477133,8.164224645
8.png,29,142,277,107,113,9391,363.362479,0.893802459,39.46117883,0.096791985,0.509010455,832890.0996,249102097.7,0.993080488,9.15172496
8.png,30,570,273,110,113,9641.5,366.4335454,0.902327141,31.4344402,0.148077092,0.583858343,734106.6324,177763602.4,0.993244177,8.067313595
8.png,31,925,240,143,107,11074.5,410.7178152,0.824986628,15.72647098,0.092151941,0.616343686,862137.1949,236018212.7,0.996685661,8.974267594
8.png,32,864,208,108,107,7803.5,346.5756806,0.81640025,28.1710193,0.114694179,0.576841084,1645890.352,433229629.9,0.995446593,8.58028919
8.png,33,55,183,116,112,9920,373.504614,0.893572087,34.67802795,0.116102545,0.553308344,788881.8243,218651310.3,0.993471367,8.772804009
8.png,34,1158,152,108,115,9599,367.0193348,0.895484284,27.80292564,0.115255273,0.582555427,425148.6649,131369554.7,0.993558996,8.780897334
8.png,35,1548,149,52,111,3687.5,305.5218604,0.496429194,35.81858329,0.126051078,0.498880625,266434.2687,132530372.1,0.992322664,8.44388787
8.png,36,550,58,107,118,9926.5,373.9482665,0.892037193,32.40574033,0.131048075,0.664349601,1328010.24,328594161.6,0.994624668,8.037764658
8.png,37,1205,57,110,105,8857.5,353.9482648,0.888467303,30.82079511,0.079338601,0.516795386,332555.2575,116931258.1,0.992683162,9.417175401
8.png,38,668,47,123,126,12140.5,411.4041084,0.901382638,22.84179027,0.108981215,0.616950455,548448.4461,125974552.3,0.993863655,8.497820777
8.png,39,1496,0,104,85,6918.5,324.2081512,0.827130337,24.52450029,0.190064537,0.714545131,1614039.853,395419591.9,0.996160492,6.775762733
8.png,40,1229,0,117,56,5070.5,305.0954541,0.684524785,44.81911946,0.114225746,0.526463305,868132.4198,243596152.1,0.991865961,8.960690266
8.png,41,943,0,103,45,3372,256.8528123,0.642286479,30.47777778,0.151151553,0.612176106,721935.6776,174906405.5,0.993750904,7.578929868
8.png,42,533,0,55,13,490,120.2842706,0.425586914,22.22792023,0.203688761,0.47884956,370188.747,110314973.7,0.994638087,7.378606954
8.png,43,398,0,119,60,5644,315.3380929,0.713253638,27.8440678,0.157872931,0.670436944,1724434.006,447898658.9,0.995917716,7.376161523
8.png,44,0,0,29,56,1220.5,152.5269111,0.65925692,54.86096939,0.201511438,0.627545049,726640.3091,143070107.3,0.986229555,6.252117082
9.png,0,1210,1170,10,5,30,23.65685415,0.673623352,121.6666667,0.121716124,0.103707788,43268.63704,5744784.015,0.844382861,6.202964196
9.png,1,207,1137,108,63,5286.5,297.5807353,0.750185171,17.1536864,0.140402245,0.630840877,547633.1737,105036001.3,0.993538278,7.854731708
9.png,2,157,1056,93,102,7299,320.3919153,0.893532041,26.42785592,0.110743065,0.587103248,925529.4038,210935869.8,0.994387785,8.265215155
9.png,3,1486,1036,114,102,8040.5,361.8061298,0.771864522,9.725837238,0.143662568,0.696837893,623611.9799,164313399.5,0.998077454,7.450948708
9.png,4,0,996,49,89,3214.5,239.7817445,0.702572365,18.07326779,0.164358768,0.647988165,606645.9174,126031363.4,0.995451009,7.1216607
9.png,5,1192,972,115,112,9894.5,373.2619734,0.892434233,17.2243891,0.126940444,0.674391238,760655.6597,158325630.6,0.995855503,7.701451157
9.png,6,1558,900,42,100,3039,246.0243846,0.630934471,30.53829268,0.173124951,0.597430552,901879.6109,233262433.2,0.994677107,7.43342571
9.png,7,717,891,133,113,10767,401.3036045,0.840153142,30.43946098,0.107717185,0.52694797,1479825.751,595823132,0.996863958,9.407315484
9.png,8,1044,869,108,113,9332.5,363.6051195,0.887049558,22.46919196,0.091485876,0.621514838,1044297.89,267621507,0.996119258,8.50635718
9.png,9,1597,813,3,12,19,24.82842708,0.387315655,13.875,0.150231303,0.255767702,440143.0259,200526768.3,0.997509963,5.501629161
9.png,10,227,779,104,104,8232,340.5340518,0.89206014,25.03491412,0.110678948,0.606970649,1228892.102,326680230.7,0.996068774,8.270006873
9.png,11,1219,778,115,86,7563,334.7350615,0.84820642,18.91544268,0.12720613,0.617493771,875802.6614,194084640.3,0.995792311,8.009081423
9.png,12,1429,774,117,115,10107.5,377.4041103,0.891744342,19.59422789,0.122296496,0.666964052,971191.5073,233039699.3,0.996370444,7.924772259
9.png,13,377,724,111,107,9342,369.2203442,0.861149356,23.415548,0.130808981,0.640731854,976381.3061,222228923.3,0.995102882,7.955445507
9.png,14,1268,695,121,96,8912,360.8771971,0.859936058,19.36467014,0.137414332,0.631547619,999586.9817,225152916.5,0.995938156,7.904239983
9.png,15,336,606,122,101,9524,370.5340512,0.871711953,15.06865232,0.144367959,0.674805678,732430.462,148534232.7,0.996181744,7.466938605
9.png,16,1278,590,127,102,9593,378.6761873,0.840675357,19.58800187,0.117348438,0.645856454,1034242.035,231857598,0.995315954,8.182998167
9.png,17,1249,512,110,112,7501.5,352.3746738,0.759186722,34.94544561,0.097800533,0.560653321,1163774.185,276760185.9,0.992759737,8.743001568
9.png,18,849,481,116,112,9957.5,372.9188278,0.899770102,20.51506211,0.100120652,0.592120324,938019.9793,215230886.9,0.995464016,8.53370413
9.png,19,379,451,117,106,9351,365.8477616,0.877944609,12.93209174,0.113066641,0.659212935,552298.4474,109758300.5,0.99631592,7.748959929
9.png,20,1220,450,103,102,7593.5,330.4335479,0.873943979,37.57285659,0.095508769,0.569065028,1132815.966,273574832.9,0.992614194,8.820236083
9.png,21,1340,430,111,106,8399,345.6467503,0.883430704,20.20548885,0.116343795,0.618074047,640072.0831,151971960.4,0.995568498,8.212065884
9.png,22,1131,406,101,112,8446.5,348.4335461,0.87427232,23.91410714,0.134664318,0.639253361,660279.4339,132432620,0.993463697,7.908654017
9.png,23,918,401,121,116,9918,378.6173118,0.869426819,23.03211207,0.101514366,0.631153009,601524.0754,122484100.9,0.992767128,8.489338712
9.png,24,818,365,127,96,9052,371.7056255,0.823296258,18.34945437,0.137363743,0.669918368,722864.1215,148215522.6,0.995181605,7.769241104
9.png,25,75,364,117,122,11017.5,394.918828,0.887722534,19.55257207,0.085767284,0.587985674,836200.9469,257791582.5,0.996289529,8.919061097
9.png,26,78,214,105,110,8881.5,352.7766916,0.89680169,24.63041958,0.107559582,0.612387898,987310.3554,237405581.9,0.995267929,8.317256955
9.png,27,0,175,81,103,6871.5,324.7523065,0.818760583,18.08216019,0.122054531,0.70642615,850760.8192,180228273.3,0.99520903,7.720202073
9.png,28,1043,156,115,99,8611.5,350.7766927,0.879482519,18.12165515,0.104145236,0.629853382,914116.5569,216684011.2,0.996461886,8.127499464
9.png,29,1179,145,101,98,7395.5,325.4629852,0.877352663,16.98795918,0.136010571,0.660590664,598755.0053,120117693.7,0.995490987,7.573471526
9.png,30,1556,90,44,100,3316,252.3675309,0.654270634,18.8972093,0.118127403,0.574355287,538979.5491,110820385,0.994742997,7.922649821
9.png,31,733,0,92,91,6956.5,326.2670268,0.821210101,27.81125468,0.112403886,0.62091639,653906.111,132125295.2,0.991726661,8.040424021
9.png,32,656,0,76,76,4763.5,271.296464,0.813294372,16.80736842,0.134376402,0.601889555,948838.3254,203735126.5,0.995656942,7.590916367
N1.png,0,223,1188,93,12,719.5,195.6984843,0.236083556,6.033514493,0.088749628,0.515301116,143798.9242,45702432.32,0.997710897,8.127407499
N1.png,1,398,1166,95,34,2303.5,224.1248908,0.576259235,15.99436796,0.112937006,0.549123568,278057.5855,74124494.02,0.994670406,8.184036956
N1.png,2,792,1153,115,47,4310.5,289.781745,0.6450531,22.18924972,0.11064887,0.578679414,821163.2003,181167366.2,0.994000406,8.393030052
N1.png,3,87,1133,68,67,2379,227.9655107,0.575262431,52.14123413,0.063457059,0.413984217,-281002.9295,319203785.9,0.992372475,9.811461792
N1.png,4,142,1127,53,73,2286,216.0243855,0.615574376,36.92650158,0.089402585,0.383401635,105491.6201,95513923.14,0.989680759,9.120690153
N1.png,5,505,1105,97,95,7277,327.2792184,0.853739509,24.57083333,0.074115183,0.540604533,233033.7088,80545138.45,0.991512306,9.072367119
N1.png,6,1454,1090,128,88,7940.5,360.2914101,0.76868764,16.16419112,0.08925193,0.598068478,1032352.852,253898732.8,0.996135721,8.888769199
N1.png,7,1157,1090,103,110,8846.5,362.1492765,0.847629576,36.16951872,0.083816789,0.493367502,745164.7482,190321743.2,0.992248903,9.38774084
N1.png,8,721,1065,106,111,8994,357.0193346,0.88670524,29.7029601,0.094464745,0.49123257,282984.8598,119906390.8,0.992602085,9.33041532
N1.png,9,287,1065,123,117,10796.5,392.2325361,0.881872137,25.0668348,0.089109465,0.466621065,-5135.659747,124262529,0.993997102,9.609870107
N1.png,10,879,1061,108,112,9295,361.5046163,0.893781916,15.89569426,0.076644279,0.544623368,59176.88012,48249914.83,0.992859735,8.95736103
N1.png,11,401,1044,115,106,9059,358.3330415,0.886576901,20.82207878,0.122933983,0.605364403,550802.1742,122623715.2,0.994531533,8.263378229
N1.png,12,1234,1025,113,116,10023,377.1614716,0.885427388,29.59090209,0.099363924,0.510199537,458071.7505,123197839.3,0.992612041,9.067817823
N1.png,13,0,1019,80,121,7715.5,343.5218601,0.821608989,19.75719217,0.09403801,0.516420924,1299489.438,453297768.6,0.99729188,9.148654511
N1.png,14,965,1014,101,100,7511.5,327.948265,0.877659101,33.4293,0.090981949,0.467903095,441552.5309,165360482.4,0.992768973,9.60123446
N1.png,15,80,1005,99,146,10068.5,421.9482664,0.71065076,15.88733576,0.063824099,0.565548707,166500.0778,179588728.5,0.996223508,9.638471698
N1.png,16,1493,993,107,142,11457,431.2203417,0.774251933,12.29378156,0.082192538,0.600662004,1363491.79,364396573.5,0.997179341,8.81365814
N1.png,17,135,946,91,117,6585,337.847762,0.724975868,24.65679012,0.069752424,0.520636672,241195.6051,62153467.75,0.989861393,9.192449412
N1.png,18,211,942,99,99,7400.5,323.462985,0.888836226,35.60657596,0.059976872,0.418180502,816947.3767,236451900.1,0.993144187,9.940629895
N1.png,19,1380,938,101,101,7359,330.8771981,0.844685401,22.14089109,0.141538731,0.583746412,715831.1259,216100556.5,0.996033655,8.478047636
N1.png,20,742,917,140,114,10447,409.1025957,0.784398923,20.64533636,0.125286184,0.548160307,578829.7655,211103100.7,0.996334844,9.19435707
N1.png,21,0,903,86,109,6444,413.0782065,0.4745706,15.53254182,0.078149402,0.54464798,282691.8289,133718638.9,0.996487649,9.339974403
N1.png,22,1013,883,118,102,8936,361.0193326,0.86157305,19.37070555,0.098086455,0.562359238,945765.3292,288713477.5,0.996697234,9.188330235
N1.png,23,523,883,98,115,8659.5,349.9482659,0.888576839,29.17445092,0.10347265,0.483532938,257800.973,110462815.4,0.992634767,9.175296029
N1.png,24,925,856,102,100,7574.5,330.2914116,0.872507707,23.96722772,0.091204297,0.529279075,744053.5155,194985916.1,0.994935894,9.025271206
N1.png,25,697,843,117,102,8099,433.44574,0.541716152,30.44244422,0.067613147,0.439913846,388996.9127,136046386.6,0.992946895,9.827045836
N1.png,26,265,843,116,114,10075.5,378.0904014,0.885696987,25.4078566,0.091143303,0.511098722,224790.5352,106704110.8,0.993341564,9.262625375
N1.png,27,809,816,112,108,9213.5,359.261973,0.8970404,16.01151151,0.079846368,0.497553505,181077.4306,57260475.64,0.994000921,8.79489939
N1.png,28,164,813,94,104,7544.5,330.9777023,0.865451736,33.68579404,0.071494869,0.492617564,1222137.739,360926702.3,0.994995053,9.518867737
N1.png,29,406,805,115,130,11455.5,402.232536,0.88975312,26.72935223,0.112739599,0.551996962,201024.7026,125056748.2,0.993864906,9.046079056
N1.png,30,0,777,34,99,2324.5,229.7817439,0.553233375,38.20140802,0.099925304,0.434367649,283308.3971,92646948.7,0.989571961,8.727923133
N1.png,31,1166,775,109,118,9659,370.3330411,0.885028196,27.89453861,0.096454154,0.498348445,157407.0411,96296747.91,0.992410018,9.105817023
N1.png,32,1564,770,36,108,2750,251.1959587,0.547667868,47.78624339,0.148129841,0.574483388,840996.2322,231950151.3,0.991855919,7.732750095
N1.png,33,491,730,114,92,8568,356.4507918,0.847403306,28.58455175,0.07236122,0.505860448,425203.4719,196666530.3,0.993857542,9.674265935
N1.png,34,606,681,102,121,9259,363.5046148,0.88055014,26.56124703,0.121627865,0.470114426,164017.368,175996284.9,0.994751224,9.272591495
N1.png,35,1262,679,96,144,8235.5,392.2325369,0.672686329,27.32865497,0.050524362,0.456290887,437719.9231,252046036.9,0.995032844,10.19375574
N1.png,36,1210,670,83,111,6913,321.9066355,0.838333002,34.81894089,0.062558947,0.490546984,425659.3854,245532167.9,0.994131296,9.891839529
N1.png,37,263,670,110,119,10267,379.019333,0.898112415,25.04263357,0.110878991,0.515668477,64861.06594,124316399.3,0.994157154,9.220401786
N1.png,38,490,632,109,99,8785,361.6223634,0.844191683,31.04012346,0.083808384,0.486779426,400086.3484,251819057.4,0.994809686,9.644456929
N1.png,39,979,626,122,115,10820.5,389.7472556,0.895140201,20.64002875,0.112776124,0.515241754,113924.1862,94023740.22,0.994779436,8.896174702
N1.png,40,1102,622,118,112,10168.5,377.7472564,0.895496968,29.97168803,0.083489655,0.486190697,226322.8234,103365925.1,0.99221146,9.324028439
N1.png,41,0,619,108,112,9699.5,370.9777017,0.885653002,10.91171562,0.104658948,0.577649293,152559.3766,51244615.12,0.995568373,8.356941566
N1.png,42,816,612,79,96,4647,298.7939372,0.654092206,24.41025641,0.049956489,0.384460977,1290127.566,854079420.9,0.997453325,10.69094169
N1.png,43,736,611,103,122,8946,373.3624793,0.80644994,24.739955,0.082148198,0.39428796,2540307.792,1331296776,0.998153182,10.60976238
N1.png,44,1312,601,108,111,9234,360.1909058,0.89440506,30.38494569,0.074085919,0.48351186,621119.2897,147920650.6,0.992385024,9.42011913
N1.png,45,119,586,122,116,10863.5,391.7472551,0.889544561,27.98767455,0.095965,0.512636614,613761.3474,199995417.3,0.994446308,9.432998703
N1.png,46,371,584,118,110,10088,375.8477595,0.89741021,31.55749806,0.10589178,0.456496517,-58306.3578,128856995.1,0.993177416,9.373385228
N1.png,47,803,521,117,106,9547,371.705626,0.868317428,26.75203318,0.081242128,0.484753603,155596.2062,212653566.5,0.994171676,9.499381294
N1.png,48,1497,509,103,107,8698.5,348.6345572,0.899318166,21.57614074,0.078154079,0.489815395,261159.8419,107819798.8,0.994452442,9.310437045
N1.png,49,1050,504,115,120,10662,387.5046147,0.892266904,30.90942982,0.082084785,0.49676997,165098.2914,114761210.3,0.992831176,9.310920257
N1.png,50,231,495,114,115,10100,376.6761873,0.894529992,32.40530973,0.109698878,0.438415022,96247.94979,153903648.5,0.993845776,9.333553596
N1.png,51,52,490,109,110,8918.5,356.090402,0.883855248,21.92491582,0.07543459,0.524070604,289441.804,90505962.09,0.992571866,9.130765766
N1.png,52,1217,467,108,99,8207.5,339.1198386,0.896838744,23.32776362,0.120885483,0.564105503,440016.0549,99714943.73,0.993255989,8.32267242
N1.png,53,343,466,94,114,8336.5,363.0365777,0.79486404,24.10639502,0.07253146,0.486298286,644845.4679,249065028.2,0.995537444,9.817408874
N1.png,54,432,463,76,104,6237.5,317.2375891,0.778845188,24.92012821,0.090767103,0.522782073,539846.4652,235516049.2,0.995247258,9.523869278
N1.png,55,636,447,111,129,10831,392.4751773,0.88359659,30.10690627,0.1031934,0.491791536,230315.5487,175251877.5,0.993817235,9.515033315
N1.png,56,883,434,104,98,7611.5,346.00714,0.798932327,20.48771547,0.096632289,0.485676712,500274.9112,250452413.6,0.996487582,9.515803469
N1.png,57,982,424,99,105,8176.5,350.8355682,0.834776227,29.54188533,0.065026415,0.470180915,286754.6501,157210955.3,0.993016838,9.720267579
N1.png,58,331,421,111,48,4008.5,276.4091609,0.659305786,13.08901515,0.086473734,0.560650095,454589.8642,148818403.1,0.996967618,8.890514827
N1.png,59,0,410,38,124,4059.5,310.0416301,0.530691811,3.186355711,0.169478781,0.745918279,1394359.49,369325069,0.999143939,6.932036733
N1.png,60,37,407,71,120,6260.5,335.0365791,0.700865097,23.40678571,0.059258217,0.484949854,470400.7181,185442438.9,0.994294031,9.7498365
N1.png,61,331,370,114,59,3756,319.3624797,0.462772629,28.57837108,0.066316789,0.461052746,103220.5398,67822043.8,0.990711002,9.410850636
N1.png,62,1555,369,45,42,1263,156.4264057,0.648624101,3.788961039,0.073149086,0.512354537,43857.6892,36574765.24,0.998386109,8.251021381
N1.png,63,697,367,110,114,9339.5,364.5756826,0.882994697,20.96402704,0.074393127,0.485463432,353714.5554,93572235.96,0.993175688,9.364282399
N1.png,64,1395,329,121,115,10685,387.1614684,0.895777467,17.02768116,0.099480179,0.563928652,301039.6298,69125744.26,0.994142736,8.645752126
N1.png,65,1523,306,77,101,3533,318.2497814,0.438346228,17.29598749,0.088427066,0.502887354,112839.5871,80608273.33,0.995126114,8.801759868
N1.png,66,958,305,118,120,11097.5,397.6051188,0.882126937,21.54159544,0.106749429,0.536548487,264732.519,160869364.1,0.995421115,9.268005311
N1.png,67,419,305,93,91,6596,304.2497809,0.89542654,30.96153846,0.082621729,0.47864978,288986.6623,101848855.4,0.991528877,9.34001455
N1.png,68,221,305,121,114,10524.5,384.5756837,0.894226827,21.92112573,0.079530635,0.485760355,181853.3705,66323193.04,0.99226559,9.160401008
N1.png,69,777,285,109,108,7335,339.788888,0.79834689,26.52974966,0.095059469,0.512183204,1150265.706,286262979.9,0.994668933,8.97102203
N1.png,70,1071,282,112,128,11026.5,400.0904,0.865627977,22.96143018,0.091470917,0.537485677,238580.8411,154842627.4,0.995404241,9.390095732
N1.png,71,826,247,117,115,8486,365.9310228,0.796369158,18.2125937,0.085591063,0.543368757,1043144.874,260314455.4,0.995938107,9.050885465
N1.png,72,288,225,113,99,8655.5,351.1198381,0.882249233,12.17036436,0.064215179,0.534161533,-79283.91105,83993928.08,0.995587949,9.279541252
N1.png,73,1256,197,108,100,8205,340.5340511,0.889134291,19.45607477,0.107240557,0.54641317,425359.0341,97817117.56,0.994446464,8.706158727
N1.png,74,144,194,148,90,11164.5,419.8650042,0.795847373,28.41738473,0.095245818,0.579399773,1961971.592,547173623.1,0.995699997,8.683590744
N1.png,75,536,182,115,89,7528,345.563488,0.792198064,20.74058742,0.077508756,0.541210915,914065.6899,253684396.6,0.995706476,9.451356676
N1.png,76,1539,168,61,111,5337.5,307.095454,0.711215114,11.01576577,0.069466639,0.520858638,283732.4903,72549363.95,0.995655858,9.114676567
N1.png,77,1480,163,58,115,4784,295.9655095,0.686307632,22.68024409,0.073209221,0.459399688,704926.2457,172788702.7,0.993902119,9.376216453
N1.png,78,795,156,119,107,10007.5,380.6345567,0.86799862,19.82417234,0.074283356,0.57969816,436195.9259,126588061.1,0.994327681,9.123658992
N1.png,79,1547,135,53,56,1787.5,183.7817452,0.665045213,17.38427198,0.072002872,0.464140432,153108.6867,27922150.75,0.989280941,8.84289771
N1.png,80,441,122,118,110,9633,371.1614692,0.878710172,16.63916084,0.073893999,0.540959108,387665.6803,102702556.5,0.995216813,9.189767436
N1.png,81,1418,97,109,109,8531,348.8183219,0.881071653,29.62359837,0.096582185,0.481881783,492881.5252,191571066.4,0.994051421,9.567934509
N1.png,82,959,95,118,88,7593.5,335.9482654,0.845487235,25.77661228,0.135401878,0.606345545,1526774.473,527824844.3,0.997111748,8.269406576
N1.png,83,340,93,102,107,8332.5,344.291411,0.883349991,16.29490145,0.088039765,0.523557419,447962.0991,94766155.26,0.994783082,8.855439078
N1.png,84,154,92,130,102,6585.5,394.6345568,0.531383902,16.49475604,0.052737527,0.485074483,479175.7417,129671315.4,0.994607569,9.860939399
N1.png,85,92,90,72,103,5699.5,300.8944429,0.791076144,25.94420894,0.094043752,0.449476831,247042.1185,128517118,0.994231672,9.54658154
N1.png,86,1114,82,125,119,11425,400.8183236,0.893657158,22.52073733,0.093569013,0.528690159,207145.0701,142412383.4,0.995106823,9.316735416
N1.png,87,561,82,111,109,9592,377.9066346,0.844014681,36.81601334,0.074033019,0.501099598,527301.3502,245086098.3,0.993787349,9.829552788
N1.png,88,1546,74,54,62,2144,201.8822497,0.661056186,22.29762629,0.114751149,0.512836456,268229.8823,86623607.35,0.993875087,8.374959599
N1.png,89,815,73,70,82,2852.5,259.5807369,0.531974231,18.96518204,0.058489622,0.385480981,242285.8912,90261444.83,0.99386247,9.570376356
N1.png,90,176,54,173,136,13698.5,488.0559098,0.722676157,16.39684508,0.066181096,0.530907426,650344.3548,194054572.6,0.996359797,9.827060523
N1.png,91,858,47,101,109,7914.5,346.2914125,0.829373021,18.43733945,0.079200087,0.4747355,38836.09891,81180507.88,0.994875168,9.301454866
N1.png,92,743,41,110,120,9183,373.9898973,0.825039435,20.37584098,0.078492082,0.443877356,107550.134,102862068.3,0.994330677,9.52218503
N1.png,93,1574,29,26,44,939,125.4558437,0.749710625,18.72363636,0.105175964,0.536328576,127597.4587,26521442.24,0.987101371,7.794646341
N1.png,94,502,3,98,91,5983,306.048772,0.802689504,31.52237453,0.068108556,0.438140108,740602.4797,233752626,0.993442182,9.808604867
N1.png,95,1577,0,23,28,547.5,93.89949477,0.780310546,17.13961039,0.118673162,0.584721827,75161.10368,11716247.33,0.978893042,7.221279484
N1.png,96,1224,0,48,49,1692.5,170.6690463,0.730178461,26.41511073,0.117362151,0.497867609,645435.2301,154830610.1,0.99382502,8.061399742
N1.png,97,1058,0,167,78,8482.5,575.4041091,0.321949544,18.59337349,0.18775326,0.587857061,141191.3976,336539329.9,0.997434871,8.641738224
N1.png,98,525,0,129,40,2892.5,292.4091632,0.425109955,15.14394531,0.091445575,0.5219124,935772.7333,300287215.4,0.996950435,9.131105143
N1.png,99,124,0,204,92,12429,531.421355,0.553054649,11.99646605,0.082380189,0.589994482,1121899.201,309565738.8,0.997602549,9.165078215
N1.png,100,47,0,76,56,3655.5,241.9827552,0.784490733,19.30904762,0.098650331,0.50968732,550743.6199,118392143.4,0.993511712,8.72018695
N1.png,101,0,0,47,26,865.5,130.8700571,0.635033085,12.75501672,0.116340979,0.553368199,444869.9139,91475558.21,0.996297165,7.579848849
N2.png,0,351,1178,75,22,1160,170.0832602,0.503900407,56.82923833,0.109592535,0.363510808,1368381.193,749323674.5,0.994656089,9.076311827
N2.png,1,1093,1177,82,23,1259,183.7401142,0.468627349,35.60976919,0.182075772,0.574842339,1070010.509,354410537.5,0.99529963,7.291183265
N2.png,2,735,1151,54,49,1711.5,174.4680359,0.706569723,75.25452445,0.153593932,0.401416174,902958.2853,534865519.8,0.992067235,8.907005705
N2.png,3,673,1148,63,52,1927,195.1959579,0.635550315,37.92648883,0.14123653,0.48115563,329801.5335,207039046.7,0.993658555,8.675559114
N2.png,4,1528,1143,47,57,1806,185.3969681,0.6602712,84.68344775,0.135868461,0.431071291,1269338.083,535059738.8,0.990173096,9.104451687
N2.png,5,1570,1137,30,63,1231.5,170.5269108,0.532179855,49.71100164,0.088452604,0.429260796,259618.5135,240719120.3,0.992483268,9.242469543
N2.png,6,546,1080,121,120,10542.5,423.6051191,0.73829695,54.08277778,0.089738601,0.416527306,438443.2962,404051111.6,0.993355721,10.33061698
N2.png,7,1062,1059,99,107,7896,335.3624793,0.882242673,40.3161358,0.127301249,0.534619682,1031597.05,281859200,0.993089532,8.900545394
N2.png,8,192,1052,108,107,8936.5,353.948265,0.896391538,38.02052581,0.084636596,0.413564054,637970.699,428046844.9,0.995174911,10.08766584
N2.png,9,419,1038,139,162,15985.5,523.3452344,0.733431471,44.47164072,0.093730272,0.548828193,2469189.711,875118557.7,0.995598485,9.628103967
N2.png,10,708,1033,112,110,9397.5,365.6051186,0.883481914,34.48935299,0.079494546,0.537406283,1130927.119,347310451.5,0.994399312,9.474841373
N2.png,11,22,1011,115,107,9503,365.0193338,0.896269994,49.68740777,0.102884412,0.424115224,971882.2688,503539624.4,0.994291363,9.919979246
N2.png,12,1519,979,81,159,10328,427.9655099,0.708612082,45.03962264,0.139910693,0.584859513,2843460.487,929587483.8,0.995368253,8.629763827
N2.png,13,379,976,104,86,7120,333.9655106,0.80220732,66.53612554,0.06147035,0.439813989,1780835.597,621975501.5,0.991872823,10.21834632
N2.png,14,1269,974,114,113,9914,373.8477604,0.891392985,40.48335813,0.083516122,0.511791665,738097.4432,304371292,0.993399102,9.759451327
N2.png,15,1403,962,113,112,9671,368.6761868,0.89411025,47.19005102,0.085116193,0.44655785,435042.7379,302787424.7,0.992725492,10.18477973
N2.png,16,787,940,112,113,9761,369.8477591,0.896722761,51.69895559,0.065567432,0.429759389,552454.746,242637173,0.991207137,10.01130808
N2.png,17,272,891,96,110,7698.5,337.1198401,0.851230847,64.7415311,0.130591125,0.472142173,1388196.555,807979434.3,0.994056144,9.574039549
N2.png,18,387,887,109,94,8020.5,354.6934317,0.801133726,53.68006304,0.075161897,0.407534179,652154.189,580527425.2,0.994259254,10.32368221
N2.png,19,1332,876,104,111,8908.5,353.9482654,0.893582946,66.69421849,0.074112417,0.427320115,881464.4567,423820455.2,0.990752199,10.34319655
N2.png,20,1541,853,59,66,2577.5,215.4385988,0.697849074,45.61650993,0.118824273,0.470406387,724961.6295,298551799.2,0.992835177,8.875879998
N2.png,21,756,849,85,106,6593,322.9360721,0.794437658,44.59894429,0.073482155,0.45187073,1595933.298,497325307.7,0.993594595,9.940074926
N2.png,22,639,838,126,143,12419.5,439.8305157,0.806757962,30.06690909,0.121531293,0.460020365,2657997.901,1656230611,0.99811174,10.08022497
N2.png,23,498,831,117,120,10882.5,390.9188271,0.894881162,52.98958333,0.089339934,0.409419515,148640.4017,409052906.4,0.993484257,10.23465375
N2.png,24,1544,808,56,51,1877.5,188.8111826,0.661811615,41.53939394,0.122176618,0.47488132,885453.0755,251856959.8,0.992154928,8.770167586
N2.png,25,1032,773,117,115,10475,382.676187,0.898878555,36.63553223,0.07041808,0.433744372,632815.6708,336724100.3,0.994711488,9.923852162
N2.png,26,1583,677,17,57,592.5,129.3553386,0.444968743,15.25,0.064632554,0.368132365,167692.6972,135254109.5,0.996365956,8.852862212
